TSNE1,TSNE2,Is_Fraud
47.074596,-11.81829,0
3.8169718,18.238811,0
-24.471447,-46.640484,0
-6.8582273,79.66707,0
65.90637,45.554466,0
-37.752342,-61.378407,0
-0.20358355,-33.66872,0
-94.95778,11.688935,0
-97.5157,8.508802,0
4.4004917,18.205507,0
-37.743114,-61.271965,0
-95.78479,11.110615,0
88.12513,-26.636358,0
-43.55167,69.18055,0
40.927338,46.394886,1
-41.203014,71.584946,0
-47.359554,65.77785,0
-77.42792,27.784702,0
47.99663,-10.958721,0
82.301956,-15.761397,0
67.93845,46.07646,0
32.49935,-19.642637,0
-28.678461,-52.70017,0
-42.655464,-69.555595,0
-28.625124,-52.609562,0
67.95776,46.06491,0
51.473217,37.90154,0
-52.58194,0.5942501,0
18.303972,29.541613,0
18.22034,-36.171604,0
-24.28633,-12.03924,1
-42.089813,-68.197655,0
-77.63087,28.663061,0
-52.790062,60.521408,0
-9.646678,-44.29428,0
-66.663284,39.94011,0
65.55603,45.481834,0
-34.04423,-57.51378,0
47.634533,-11.67828,0
87.16972,-20.718988,0
5.346397,19.009094,0
34.20991,-19.033434,0
-42.657825,70.375206,0
47.860435,-11.236496,0
35.02099,-18.312801,0
-40.426514,72.40601,0
70.34197,-4.602852,0
18.793844,30.587084,0
15.244502,-25.209106,0
-55.467216,56.891636,0
16.09105,26.673618,0
-25.178339,-48.000786,0
-11.263191,-33.36199,0
-90.51801,13.77946,0
18.321314,29.512482,0
72.728264,-7.401572,0
-42.643867,70.337875,0
31.993494,-20.064653,0
1.6184424,-32.59231,0
-37.294968,-60.992783,0
-94.92832,11.55705,0
-39.82089,-64.075,0
-66.41581,40.042236,0
-40.328487,72.75118,0
-41.797684,-66.728874,0
26.609877,-21.879848,0
-40.451,72.093315,0
53.075974,38.49504,0
16.593271,-24.616957,0
-84.70384,19.484037,0
26.870552,51.97509,1
39.473164,-17.488964,0
31.317085,-19.976292,0
-54.10202,58.18762,0
-6.9242363,-27.417694,1
54.230595,65.88015,0
-74.65783,31.052944,0
-25.052849,-47.649014,0
-50.589233,-0.4297286,0
-78.15173,27.365555,0
-53.21773,-0.78309065,0
-36.848145,-60.828342,0
-2.0191991,14.176088,0
-40.010063,-64.999405,0
-45.226357,68.660385,0
45.178913,-13.618422,0
-42.16318,-67.666664,0
-62.862797,45.50706,0
6.0722227,99.61797,1
-75.29654,30.838612,0
-75.22307,30.803154,0
-95.351685,11.141484,0
-10.589856,-45.49198,0
-10.9402,-25.232132,1
-34.87832,-58.207172,0
-28.484287,-52.793137,0
-42.226475,-68.24949,0
34.26966,-19.205503,0
-37.131313,-61.23729,0
-83.988335,21.290716,0
48.190556,-11.294129,0
-40.302204,71.93318,0
-16.22009,-26.181238,1
-53.228462,59.533363,0
-93.36762,12.182499,0
-78.55171,26.885788,0
6.1492434,18.361778,0
14.864435,-25.455172,0
24.71795,-23.348648,0
-43.62622,68.36217,0
-42.35832,-69.701416,0
-28.18033,-52.42051,0
27.627342,-22.28972,0
24.824835,-23.12349,0
26.607851,50.047634,1
-0.031444035,-33.887108,0
106.54909,4.38874,1
39.411167,-17.248322,0
69.11146,-3.0647774,1
-25.11118,-48.116867,0
34.30981,-19.23324,0
-41.943848,-67.200554,0
5.9870844,99.17524,0
57.870705,71.8952,1
31.671688,-20.609282,0
-0.25384977,14.489299,0
-28.464306,-52.924274,0
66.22955,45.459614,0
-0.21214542,-34.050213,0
-37.90297,-62.502205,0
6.4175463,18.399137,0
33.718914,-19.52587,0
-5.14225,80.74542,0
47.76279,-11.881196,0
-90.7858,13.385923,0
41.160606,-16.574896,0
-53.6051,58.47578,0
-95.0339,11.228563,0
-9.43568,-27.915836,0
87.79784,-28.475676,0
-9.777485,77.11561,0
-35.208298,-59.197994,0
-25.383297,-48.97256,0
6.414904,18.390429,0
-51.844467,2.8884878,0
18.429224,29.07661,0
75.9929,-9.8796215,0
53.114048,38.344116,0
-92.28939,12.5428295,0
-42.142353,-68.899,0
39.590107,-17.543772,0
-38.54273,-63.007523,0
34.731194,-18.981865,0
-95.286316,10.937797,0
-37.072357,-61.127422,0
-42.15663,-68.91298,0
-63.53948,43.507393,0
68.01883,45.896393,0
11.083326,21.88271,0
-54.647137,50.68352,0
-83.53949,21.441244,0
-62.681618,44.447945,0
-47.263577,65.05829,0
-42.673035,69.678566,0
-92.63174,12.351873,0
-97.34433,8.247042,0
-52.604435,60.41051,0
-24.2448,-46.36788,0
45.05353,33.31211,0
-36.348473,22.564379,0
12.060441,34.019043,0
-53.563164,58.39368,0
-42.03431,-69.362465,0
27.263706,-22.015627,0
43.118652,32.024036,0
67.277824,45.66871,0
11.902498,22.34599,0
-52.62223,60.30877,0
17.322739,-36.6501,0
-85.6698,17.512379,0
84.14012,-16.172853,0
-10.658113,-33.883034,0
-41.507668,-67.91028,0
-0.34035882,14.404077,0
24.881912,-23.371645,0
44.97989,-14.23361,0
45.399227,-13.90318,0
-25.040245,-48.2245,0
54.098827,38.58394,0
-7.9495187,-38.663155,0
-85.44477,17.520569,0
-9.572583,-44.344208,0
87.15932,-20.611492,0
-85.28899,17.84336,0
40.968952,-16.449303,0
1.4551924,94.67282,0
-28.427023,-53.232857,0
38.840565,-18.149532,0
-25.506618,-27.282883,1
-85.30498,17.823294,0
-50.633183,1.6538566,1
-46.236965,67.869064,0
69.13422,46.240433,0
43.228302,31.92769,0
6.585739,85.22399,1
-63.0674,43.597733,0
109.892715,9.259408,1
-53.203987,58.73562,0
56.046906,38.66756,0
47.60466,-12.357922,0
-6.5250907,79.28206,0
-66.547935,36.79712,0
-84.15932,19.162111,0
-55.121586,56.538918,0
-37.82083,-62.626785,0
-34.99708,-59.361088,0
-42.26642,-70.58495,0
6.2187285,18.213621,0
58.200363,39.439632,0
-43.53766,68.13377,0
89.956245,-30.446924,1
-32.67621,24.181274,1
40.286472,46.20251,1
15.482748,-25.567856,0
-55.076378,56.51796,0
-63.70711,42.97744,0
-9.131687,-30.680134,1
-83.140495,19.501188,0
-45.78722,65.498375,0
-7.2080097,78.93177,0
-44.92167,68.939804,0
74.9651,46.948048,1
-33.510117,-57.88919,0
42.767754,31.75771,0
-97.29649,8.098212,0
60.472225,40.487755,0
56.611137,69.7547,0
91.12664,-7.1996713,1
-94.86997,10.914455,0
57.492687,38.989933,0
-89.91915,13.564138,0
-84.709724,18.60343,0
-12.111965,-32.54203,1
41.3794,46.078068,0
-43.892662,67.40993,0
-0.2688714,90.28547,0
0.1138132,-34.266876,0
20.078314,-35.635864,1
-53.42869,58.15976,0
-1.0240824,88.704796,0
-3.592688,83.17069,0
-12.72059,-16.759007,1
27.070211,-22.922428,0
54.45838,67.07125,0
0.96225804,92.27403,0
-0.21939094,14.358747,0
-10.527542,75.3467,0
-77.388664,27.251995,0
30.811255,-21.719276,0
42.940674,-16.828697,0
73.44261,46.503853,1
53.94939,65.31547,0
-37.24876,-62.375088,0
-29.185022,-55.77335,0
-27.682014,-6.418812,1
52.47116,63.7515,0
-7.730086,-37.78409,0
8.586108,101.51224,1
-15.633606,-22.304413,1
-57.047085,54.64782,0
-97.0533,8.076978,0
-63.40755,43.17342,0
41.66177,-17.141958,0
67.01683,45.45958,0
8.744485,102.181656,1
-78.0314,26.911772,0
-94.7348,10.673475,0
55.86408,68.77373,0
-84.890396,18.089384,0
-8.422885,-5.5858526,0
30.306934,-21.975763,0
46.3645,-13.744869,0
-25.07235,-48.685295,0
-51.232,1.5856632,0
18.162876,28.36636,0
68.498566,45.891853,0
-41.855103,-69.54118,0
-46.07055,65.421394,0
1.5299313,94.02262,0
29.082823,54.770237,1
-23.918602,-14.825107,1
-29.633251,-56.305115,0
-57.473457,45.560062,0
43.30058,31.783758,0
6.2039485,98.915665,0
-84.46917,18.56767,0
19.504482,-36.305656,1
73.48822,46.38044,1
-21.444962,-10.976491,1
-36.038857,-61.85425,0
87.5423,-20.969757,0
6.5061035,18.378345,0
-42.094894,-70.73508,0
0.2888186,-34.240623,0
-40.220013,70.74023,0
-15.834487,-26.639488,1
24.81943,-24.184727,0
-27.764881,-53.534782,0
-73.71658,30.974834,0
1.4046639,-33.549118,0
-43.113182,68.305275,0
-53.128483,58.172558,0
-25.271046,-49.620087,0
-10.594281,75.03193,0
-65.45983,37.759182,0
-85.11976,17.584328,0
-10.85098,-13.828959,1
2.6320598,-33.97448,0
-3.4599195,83.04213,0
-54.80897,56.46695,0
-24.898426,-48.4137,0
-39.646145,71.55202,0
-86.05745,16.577534,0
1.773844,-34.157753,0
-1.1154063,13.983845,0
-63.267662,43.116467,0
-73.63174,25.736036,0
41.232555,-17.16779,0
57.331066,38.856987,0
53.65851,38.234005,0
-25.273684,-49.643806,0
8.758896,102.04459,1
27.467953,-22.732937,0
-41.849968,-70.07858,0
-53.18501,58.04072,0
66.5832,45.292885,0
-57.138294,54.221905,0
-89.765854,13.334054,0
57.132168,38.78353,0
49.017685,-12.268169,0
6.5043783,99.41723,1
54.56818,38.411304,0
34.711964,-20.087147,0
44.937073,32.763046,0
-1.8102313,83.77483,0
43.29974,31.755978,0
-77.32588,26.987297,0
1.6587048,94.51342,0
-74.00882,30.4606,0
34.370983,-20.24369,0
-54.29661,52.166546,0
-40.458637,-66.73334,0
-27.713198,-53.546997,0
38.407574,-19.166489,0
1.6168253,93.393364,0
38.79272,46.248478,1
45.5951,33.03681,0
34.71884,-19.799599,0
32.13576,-21.743942,0
-39.897236,-66.026596,0
68.67087,45.879326,0
-39.67466,71.13545,0
-33.619415,-58.481342,0
-77.31195,27.07676,0
-25.45309,-50.089233,0
71.83803,-6.258664,0
34.007046,-20.562384,0
-41.779408,69.42194,0
-45.010612,65.33125,0
-91.80272,12.001064,0
-34.65688,-59.644314,0
-65.60072,37.29736,0
90.021194,-30.373878,1
-83.15917,19.276527,0
-15.631559,-22.315256,1
23.601124,-26.124847,0
-57.52839,45.308865,0
-0.39871904,14.175323,0
49.129494,-12.4273615,0
-42.014034,69.082436,0
-24.907625,-48.481895,0
39.655388,-18.124193,0
46.280533,-14.3408165,0
-85.111496,17.117847,0
6.391933,98.97762,0
-46.86824,5.3835464,0
89.94997,-30.058191,1
-40.02528,70.52877,0
-45.422752,65.26833,0
-24.913063,-48.491688,0
25.5243,-24.503798,0
56.887974,38.710743,0
-24.38508,-47.469482,0
12.726989,22.531715,0
2.314435,-34.226067,0
60.115757,40.204876,0
-8.951289,76.58958,0
-28.386671,-10.679796,1
-27.739887,-54.04513,0
15.264329,-26.002815,0
-50.947327,1.7137746,0
-40.399788,-66.776276,0
-28.015413,-54.749393,0
57.042446,70.493454,0
-2.5998805,13.338684,0
40.77406,-17.80563,0
68.09803,45.611324,0
-95.20595,9.43863,0
-46.70405,64.62639,0
1.3493357,91.791084,0
-15.527003,-26.662434,1
-4.044355,81.72257,0
-9.935747,-27.691475,1
-9.03207,76.39037,0
-66.288475,36.067726,0
-27.718645,-54.06169,0
75.11606,46.795593,1
-6.4593663,78.91632,0
57.97171,39.058693,0
-36.40612,-62.739258,0
-53.812428,57.03492,0
-39.445507,71.34736,0
-0.11882623,89.98808,0
-94.05554,10.4254875,0
-10.481917,74.87699,0
-39.754448,70.741295,0
23.253727,-26.520275,0
48.60407,-12.691906,0
-62.794136,43.187687,0
48.28898,-12.877609,0
49.73065,-12.8376875,0
53.5755,64.80163,0
1.5763017,-34.501392,0
-96.316086,7.846306,0
20.728468,-35.296158,0
-85.12778,17.28077,0
53.89992,38.144703,0
-89.59299,13.010963,0
-57.640053,45.127197,0
-77.01904,27.115389,0
48.30294,-12.894942,0
-54.82308,55.966915,0
-76.78272,27.43212,0
-34.08398,-59.119766,0
-24.828064,-49.02137,0
56.222088,69.45683,0
-33.610043,-58.701637,0
-54.17923,56.59789,0
-78.42308,19.3936,0
-53.759495,56.995796,0
-3.3846424,12.918961,0
-41.34153,69.198524,0
-90.1961,12.469329,0
-85.63075,16.682535,0
-64.95528,37.440575,0
-37.716057,-64.866684,0
-35.692013,-61.83104,0
-40.489716,-69.39216,0
76.92314,-10.169266,0
53.448505,37.90943,0
-8.29248,-30.411398,1
88.54428,-26.934116,0
43.01253,-17.259338,0
47.995804,-13.332648,0
-77.38594,26.749699,0
-36.08415,-62.57489,0
-41.11151,-70.4396,0
-40.191013,70.05302,0
54.34422,38.234592,0
-43.13334,67.726234,0
-73.46729,30.434738,0
-44.54406,65.37499,0
-1.2897056,84.07677,0
16.59948,26.372053,0
1.4077773,-34.502216,0
-65.72824,36.60592,0
-29.07336,-56.403763,0
60.80826,40.375866,0
-57.43077,45.227768,0
-85.695915,16.62474,0
66.66145,45.13466,0
-93.413635,10.547221,0
-52.22794,-0.34494525,0
-53.063747,-0.8047299,0
-3.9590669,81.65204,0
-73.366806,30.412298,0
-11.048703,-24.98593,1
54.181736,75.012596,1
21.56458,-27.063545,0
25.636074,-24.983751,0
2.017973,-34.51158,0
-39.565125,70.53127,0
8.940751,101.927986,1
-40.72629,-70.30815,0
30.22806,-22.970661,0
-33.421978,-58.526806,0
-44.50909,65.33237,0
49.264107,-12.739278,0
-91.94755,11.206804,0
-93.903786,10.262398,0
-39.176933,71.344894,0
57.21149,38.68458,0
22.236355,28.681295,0
-34.158585,-59.449303,0
-1.5325301,83.666504,0
49.522556,-12.957098,0
106.48526,4.3364596,1
-28.646198,-56.044662,0
-55.126,46.61962,0
-94.23168,9.989444,0
-27.729128,-54.97449,0
87.98812,-22.990347,0
-52.354336,57.921436,0
-95.72799,7.869483,0
1.4537442,91.55356,0
-40.72375,-70.27032,0
-10.591936,74.4396,0
9.457027,19.830135,0
37.352036,-20.155306,0
-39.958412,69.94118,0
-52.872547,-0.5561307,0
90.1327,-30.631174,1
-37.58015,-64.95677,0
17.617872,-36.825718,0
52.475437,37.27523,0
16.66489,26.351866,0
22.932264,-26.86201,0
22.179117,-27.035917,0
89.8538,-29.326336,0
-33.601593,-58.77772,0
9.163846,101.12154,1
-41.84068,68.48803,0
-91.875854,11.199011,0
-8.831792,-5.8960834,1
-47.074566,4.9499817,0
35.64822,-20.650408,0
-85.44868,16.74764,0
-39.112137,71.26559,0
-11.219052,-35.352245,1
-27.331928,-54.133354,0
19.468796,-37.397575,1
0.50326824,-34.933395,0
105.84544,6.4663153,1
12.289848,21.931444,0
2.8717191,-34.394253,0
27.266205,-25.429216,0
16.914825,26.468298,0
-40.105423,-69.87071,0
11.145376,33.521683,0
-25.164976,-50.488148,0
-66.157364,35.73216,0
32.267376,-22.611206,0
37.949356,-20.11208,0
-40.626,69.74999,0
4.0326667,-34.32714,0
47.108513,32.243248,0
-28.85256,-8.610701,0
47.22572,-15.038607,0
18.209768,-36.389782,0
32.494724,-22.449593,0
-11.17554,-25.085732,1
-54.229897,55.237843,0
26.086136,-25.823877,0
-25.058329,-50.084034,0
-41.104248,-70.929665,0
57.67706,71.89836,1
-11.077159,-34.52195,1
-37.687897,-65.17709,0
-26.972303,-54.837425,0
-35.895805,22.157242,0
-57.471153,44.990635,0
-8.924375,-43.93412,0
-4.7778587,80.32735,0
-45.776848,64.61902,0
-52.167206,57.845078,0
-35.871456,-62.852497,0
12.988896,22.296934,0
-8.463798,-43.737244,0
55.025608,38.276543,0
-57.676704,44.839542,0
57.029934,38.58252,0
-40.786495,-70.77088,0
-41.65527,-71.36493,0
9.105432,100.75549,1
38.978584,-19.564112,0
35.24169,-20.988499,0
-40.37658,-69.96131,0
42.377132,-17.502028,0
-44.850586,64.81177,0
-51.83146,57.60312,0
-54.767143,50.21196,0
109.86958,3.2619867,1
106.170334,4.64365,1
-77.08718,26.55757,0
74.69517,46.25774,1
-61.84648,43.080246,0
-25.8126,-53.48726,0
-27.971722,-55.8505,0
-85.209175,16.64021,0
8.6482,99.90856,1
48.080242,32.510994,0
-35.40243,-62.34822,0
17.434496,26.709929,0
-8.490061,76.35551,0
-2.1877549,82.99464,0
69.34016,-3.0064642,1
-73.12715,30.30065,0
-65.87051,35.916027,0
-89.53026,12.075439,0
47.353058,-15.248165,0
89.76859,-5.019185,1
-54.74357,50.271034,0
38.04434,-20.196503,0
32.45455,-22.816046,0
19.018057,28.370062,0
-0.048824336,89.339874,0
4.398078,-34.412712,0
43.379963,-17.441631,0
-44.510326,64.84054,0
-25.35809,-12.931233,1
44.27913,31.501081,0
-10.232076,-45.989338,0
48.09059,32.514664,0
-90.3216,11.4880085,0
-72.93439,30.050268,0
110.61727,6.085932,1
-78.06746,19.18626,0
42.3539,-17.537779,0
-64.55143,37.743202,0
109.377655,9.237636,1
41.22081,-18.216097,0
2.02774,93.262344,0
-24.685675,-49.64768,0
89.80458,-28.837156,0
-44.470474,64.804306,0
-66.92238,34.73588,0
-95.41427,7.6511173,0
18.091255,-36.70455,0
40.19944,46.152416,1
-35.712116,-62.82154,0
17.762346,26.864851,0
-95.318344,8.022242,0
-41.18683,-71.271866,0
-27.835949,-9.420786,1
26.974613,-25.795118,0
-26.518303,-54.68731,0
-96.00411,6.67393,0
-3.4679046,81.80316,0
-37.362923,-65.021,0
-61.494667,43.137604,0
26.973007,-25.903349,0
-49.00464,58.01821,0
1.728686,-35.058968,0
-93.91522,9.554258,0
-66.58813,34.849792,0
-51.755444,2.51618,0
-1.1986611,-36.257637,0
-9.038939,-44.251347,0
-26.192162,-54.362614,0
-10.375295,-45.68853,0
-95.266045,7.96515,0
-61.553455,43.10399,0
3.988113,15.460291,0
73.76375,44.2119,1
-27.805365,-56.00431,0
-64.78372,36.6447,0
57.506554,71.6392,1
-40.87185,-71.14302,0
-4.697913,80.2766,0
69.230965,-2.7540774,1
-41.044464,68.20094,0
-11.051445,-33.50704,1
-34.204105,-60.61825,0
-0.6192831,13.788521,0
11.851989,21.431372,0
-4.023161,81.132904,0
-95.71375,6.9651055,0
-41.11703,-71.323006,0
-3.2033105,81.99006,0
19.851753,-37.412052,1
32.33517,-22.817245,0
-31.311878,24.129856,1
25.616999,-26.218582,0
1.6754366,-35.16244,0
6.4084277,17.866955,0
-27.667,-56.07985,0
-42.28714,67.82428,0
-66.06421,35.38831,0
-61.681366,43.015125,0
-94.24431,8.851562,0
-31.526733,23.92541,1
-76.98026,26.179165,0
12.014828,21.512035,0
11.7259445,33.893883,0
19.447107,-27.641556,0
-66.35074,35.025864,0
-28.082155,-6.8826237,1
-94.2154,8.678813,0
4.132399,-34.605354,0
2.6087825,-34.844917,0
35.06085,-21.581182,0
-54.322613,51.363342,0
-24.70617,-16.601316,1
2.1327908,93.36693,0
-1.5661899,83.13954,0
-51.176624,-0.62930346,0
-65.05615,36.358494,0
2.6183026,-34.86364,0
-51.859417,57.32847,0
23.386307,-27.096872,0
7.0685673,18.26675,0
-54.857292,46.328537,0
-0.5934099,-36.065624,0
54.210804,37.882465,0
-76.76925,26.537117,0
3.425778,14.761406,0
56.690876,70.25063,0
38.30857,-20.3255,0
-85.28277,16.112562,0
-72.86734,30.189014,0
42.984295,-17.963274,0
2.6194184,-34.924,0
-53.21005,-1.2250237,0
-34.740448,-62.003693,0
-44.517273,64.52753,0
-78.23873,18.184399,0
-88.5401,12.106942,0
68.84558,42.22634,1
60.405327,39.80092,0
32.971188,-22.924759,0
23.093239,-27.264973,0
-82.82275,18.070065,0
49.775322,-14.331935,0
75.271965,46.420265,1
-34.77417,-62.069885,0
29.025389,54.3003,1
-39.59838,-70.811806,0
21.186405,-35.228268,0
38.758472,46.18685,1
43.013023,46.064247,1
-65.042786,36.3695,0
47.391167,-15.861704,0
-10.4610815,-45.78041,0
24.055199,-27.246145,0
-26.669365,-55.280563,0
2.2054677,-35.206882,0
-5.8818274,78.608894,0
-92.04891,10.167006,0
-49.08268,57.84049,0
-54.866055,45.763275,0
41.267807,-20.090702,0
74.1003,44.252186,1
-46.310192,5.6606994,0
-52.958702,-0.9339461,0
-39.090954,69.631676,0
7.506832,98.78244,1
18.602787,27.470566,0
19.1633,27.976885,0
-27.836803,-56.55199,0
29.086327,57.185272,1
-94.78768,7.8900976,0
-9.706754,75.05859,0
-0.15722883,13.873918,0
-77.807434,18.434137,0
-92.43683,9.51838,0
58.2534,38.68006,0
-31.396393,23.900364,1
-27.984879,-56.57875,0
33.004227,-22.98327,0
17.92831,-36.574352,0
31.486929,-24.034033,0
47.589333,-15.793935,0
-36.34618,-64.34781,0
-44.159126,64.54128,0
-1.1384903,-36.332943,0
-90.50131,10.817315,0
0.04979416,89.11428,0
35.09156,-21.776566,0
-89.245865,11.5208235,0
-51.367455,1.3630545,0
27.529518,-25.933956,0
47.811615,32.146427,0
-3.0862575,12.604329,0
-27.460081,-56.340958,0
68.40246,45.091244,0
79.31723,-17.826174,1
38.400566,-20.47999,0
-9.407834,-44.676067,0
-77.46785,18.816225,0
44.997787,31.43823,0
27.500193,-26.038794,0
26.311172,-26.454674,0
-4.8108106,79.78707,0
50.024788,-14.548886,0
-57.324017,44.49721,0
2.226895,92.95699,0
-71.503944,28.375439,0
1.0620943,-35.86901,0
-39.738182,68.56722,0
26.71425,-26.35757,0
73.509544,43.738464,1
35.447,-21.658714,0
73.84543,-7.634944,0
-10.499231,74.15374,0
-37.121456,-65.19883,0
73.80007,-7.594747,0
-40.157368,-71.357704,0
26.70477,-26.341415,0
-55.0509,45.459206,0
-10.652284,-33.472115,1
-61.109676,42.97764,0
-6.3871355,77.357216,0
48.381565,32.582535,0
-2.967156,12.626202,0
22.868467,-27.546293,0
-65.814316,35.06529,0
-50.632797,53.144093,0
89.767876,-28.250046,0
53.774326,37.526443,0
22.3039,28.414234,0
-0.12316222,13.838673,0
-27.527006,-56.33441,0
1.446268,-35.812176,0
8.255708,99.039665,1
-54.930656,45.944607,0
60.695137,39.838043,0
1.6677479,-32.46557,0
52.989353,37.0478,0
-76.428825,26.52194,0
-47.100224,4.4903755,0
87.810616,-20.754702,0
68.278015,44.96185,0
76.801865,-9.760428,0
-23.635153,-7.2971706,1
11.635002,20.949339,0
3.8455408,-35.02451,0
-37.866726,69.93335,0
49.45847,-15.40502,0
39.8652,-19.974325,0
-0.019143645,88.79053,0
0.8030606,-36.067944,0
-77.910126,18.27492,0
0.2021442,89.339386,0
-48.693367,57.711414,0
-35.576027,-63.77967,0
36.84546,48.421043,1
75.134476,46.096867,1
41.464123,45.820423,0
56.57334,70.196945,0
47.845455,-15.993601,0
-25.889679,-55.27087,0
-27.840624,-56.785667,0
-9.639243,74.99225,0
7.565022,96.82718,0
26.760164,-26.516632,0
-9.451303,-45.085243,0
-50.041504,54.806084,0
23.50369,-27.403698,0
30.632387,-25.530996,0
-33.907093,-61.20939,0
-9.603557,74.919464,0
50.254726,-14.683444,0
-66.271774,34.32374,0
8.416772,88.17451,1
-54.636196,45.956425,0
59.836143,39.398136,0
-2.9190786,81.70663,0
-26.147917,-55.596577,0
-8.665614,-33.631203,0
-72.25086,29.495356,0
-77.870125,18.249163,0
-89.05567,11.244627,0
-38.91297,-71.100975,0
-7.6502485,-33.929726,0
-43.958088,64.329254,0
9.505594,100.50573,1
9.477199,100.40623,1
1.4850161,-36.001575,0
-38.51005,69.579994,0
-41.16393,-71.863716,0
25.143608,-27.039396,0
-31.476603,23.979727,1
-7.379663,76.31756,0
-89.41445,11.023527,0
47.539585,-16.226118,0
19.557486,27.883467,0
47.294907,31.715818,0
109.80408,9.717323,1
-72.2183,29.48607,0
-43.94128,64.29269,0
-47.784576,3.9157832,0
35.541447,-21.89884,0
-27.859793,-57.145424,0
-54.433826,45.743023,0
-39.831833,-71.68037,0
-38.511787,69.57515,0
57.53403,38.286667,0
-95.2919,6.1305585,0
-21.786259,-26.58919,1
-92.21273,9.129814,0
-72.14273,29.300276,0
-77.62665,18.349674,0
45.087746,31.24581,0
-54.687477,45.56188,0
-95.28635,6.148384,0
-9.429233,-44.89268,0
-9.17447,-31.028786,0
57.146614,71.21271,1
110.47099,9.430811,1
35.181683,-22.119186,0
44.97364,-18.926199,0
-3.1563973,81.44822,0
9.171582,102.05307,1
82.37539,-15.100819,0
2.520824,-35.958366,0
-8.57654,75.56452,0
54.09237,37.537872,0
49.14021,-15.893219,0
-35.407173,-63.261436,0
-8.623918,75.59029,0
-92.92737,8.604487,0
-40.048206,66.2513,0
-54.362144,46.11427,0
-47.70671,57.748577,0
-1.3049513,82.7752,0
-6.6014886,-5.297609,0
-35.099533,-63.277145,0
-50.080746,-0.7388801,0
-48.333694,57.403744,0
-25.310114,-55.239616,0
29.839678,-26.388512,0
-39.018353,68.96792,0
-10.033206,74.53975,0
43.30556,30.011326,0
-77.56953,18.315777,0
-54.52441,45.406357,0
-54.31375,51.224922,0
53.80306,37.37121,0
-2.371288,12.749717,0
-39.79229,66.68584,0
-46.251614,5.6193285,0
-12.884062,-16.954594,1
-84.35013,16.10486,0
57.809616,38.26586,0
-64.83322,35.411324,0
-2.1734931,77.143074,1
-43.42672,64.27358,0
23.668758,-27.645247,0
-38.733162,-71.26003,0
48.103603,-16.224878,0
22.519829,-28.154417,0
-49.72601,54.03429,0
-50.31127,53.076153,0
-38.97276,-71.480675,0
-35.560204,-64.94928,0
22.923286,-27.68083,0
-43.755066,64.16774,0
-27.937338,-57.654816,0
-43.526844,64.23704,0
50.375183,-14.941986,0
55.960686,69.54284,0
87.52635,-20.498844,0
53.769356,37.307842,0
-38.320587,69.441216,0
50.26108,-15.141349,0
-39.940315,66.07054,0
-43.47134,64.229904,0
-77.38299,18.534674,0
-89.71704,10.601777,0
89.18767,-27.157118,0
60.607418,39.5976,0
-47.24782,57.882156,0
-31.349665,23.833948,1
-21.590559,-55.412197,0
5.018869,-35.00759,0
33.77397,-23.293314,0
-30.08775,20.84452,1
-6.6985393,-5.318999,0
33.318222,-23.440073,0
29.139204,56.175526,1
-49.743847,54.5708,0
-71.976875,29.196007,0
-28.46392,-8.437881,0
-37.615475,69.58547,0
2.0425806,-36.269493,0
-38.913685,-71.609955,0
-40.01395,-71.92229,0
-25.7442,-55.914314,0
49.63404,-15.81574,0
-41.150215,64.52128,0
-0.82553434,-36.42506,0
36.99949,48.042152,1
69.38935,-2.7089097,1
-55.745464,43.854134,0
3.163952,-36.17889,0
43.59696,30.111523,0
20.224646,-36.148968,1
-29.987349,20.243876,1
-63.767857,36.124626,0
72.93415,-5.6515093,0
-89.57796,10.513729,0
-31.270823,23.413366,1
40.398785,-21.591808,0
9.566037,101.30426,1
71.62828,-4.72939,0
22.95269,-27.829042,0
50.287548,-15.229406,0
23.666128,-27.702534,0
-39.19146,-71.83191,0
-27.277552,-56.969734,0
-91.314186,9.127732,0
-55.477367,44.090607,0
-88.88681,10.932024,0
5.215024,84.625336,1
-28.299374,-11.5933,1
40.580902,-21.686527,0
52.922047,36.723213,0
-73.294075,25.744928,0
-74.731285,20.173832,0
-21.319298,-55.44091,0
-7.3000507,-26.684742,1
60.47235,39.419895,0
22.91892,-27.762686,0
-49.95714,53.2771,0
26.902557,-26.996891,0
-1.3102539,13.160281,0
79.41152,-17.75112,1
107.43383,3.6246588,1
29.141752,-26.68819,0
4.7862997,-35.272923,0
-94.617165,6.389835,0
4.4161634,-35.75344,0
2.690256,93.14143,0
44.53791,30.819494,0
-34.92348,-70.16971,0
-1.9655617,12.839938,0
-9.710785,74.72034,0
48.852444,-16.392248,0
13.308127,20.758644,0
110.89647,5.9963155,1
7.8601213,96.78199,0
109.24523,9.3156185,1
-55.71903,43.69682,0
-87.22286,11.249898,0
-37.826607,57.615498,0
41.959427,-21.371876,0
26.513054,-27.213408,0
-20.14322,-54.06679,0
50.25204,-16.015038,0
-94.7542,6.119732,0
17.071888,-39.163933,0
0.2610498,88.96234,0
-74.67652,20.090345,0
18.215366,26.496603,0
-24.045235,-14.911656,1
-5.7814455,77.70478,0
-40.514034,64.685844,0
17.132626,-39.061714,0
-74.92914,19.881775,0
17.248327,25.958397,0
-1.2632561,-36.95936,0
43.646896,-20.663742,0
2.1663613,-36.55482,0
